"FL_DATE","AIRLINE_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-12-08,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1915",347.00,1.00,"2219",459.00,1.00,0.00,"",0.00,54.00,1.00,300.00,0.00,347.00,112.00,0.00,0.00,
2017-12-08,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0931",1091.00,1.00,"1039",1075.00,1.00,0.00,"",0.00,50.00,1.00,300.00,0.00,1075.00,0.00,0.00,0.00,
2017-12-09,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1924",24.00,1.00,"2045",32.00,1.00,0.00,"",0.00,50.00,1.00,300.00,24.00,0.00,8.00,0.00,0.00,
2017-12-09,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","",,,"",,,1.00,"B",0.00,,1.00,300.00,,,,,,
2017-12-10,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2216",0.00,0.00,"2326",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-12-10,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0750",50.00,1.00,"0925",67.00,1.00,0.00,"",0.00,49.00,1.00,300.00,50.00,0.00,17.00,0.00,0.00,
2017-12-10,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1326",0.00,0.00,"1428",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-12-10,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1515",0.00,0.00,"1625",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-11,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1958",0.00,0.00,"2105",0.00,0.00,0.00,"",0.00,44.00,1.00,300.00,,,,,,
2017-12-11,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0707",62.00,1.00,"0845",81.00,1.00,0.00,"",0.00,50.00,1.00,300.00,62.00,0.00,19.00,0.00,0.00,
2017-12-11,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1325",0.00,0.00,"1430",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-12-11,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1515",0.00,0.00,"1622",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-12,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1959",0.00,0.00,"2100",0.00,0.00,0.00,"",0.00,44.00,1.00,300.00,,,,,,
2017-12-12,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0600",0.00,0.00,"0707",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-12-12,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1323",0.00,0.00,"1425",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-12-12,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1517",0.00,0.00,"1634",0.00,0.00,0.00,"",0.00,58.00,1.00,300.00,,,,,,
2017-12-13,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2002",3.00,0.00,"2107",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2017-12-13,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0602",0.00,0.00,"0712",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-12-13,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1342",14.00,0.00,"1444",4.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-12-13,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1520",0.00,0.00,"1636",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-14,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1959",0.00,0.00,"2104",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-12-14,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0608",3.00,0.00,"0713",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-14,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1326",0.00,0.00,"1426",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-12-14,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1518",0.00,0.00,"1625",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-12-15,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2027",28.00,1.00,"2143",28.00,1.00,0.00,"",0.00,50.00,1.00,300.00,2.00,0.00,0.00,0.00,26.00,
2017-12-15,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0605",0.00,0.00,"0707",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-12-15,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1327",0.00,0.00,"1429",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-12-15,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1520",0.00,0.00,"1628",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-16,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1909",9.00,0.00,"2016",3.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-12-16,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0602",0.00,0.00,"0718",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-12-17,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","",,,"",,,1.00,"C",0.00,,1.00,300.00,,,,,,
2017-12-17,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0653",0.00,0.00,"0804",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-17,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","",,,"",,,1.00,"C",0.00,,1.00,300.00,,,,,,
2017-12-17,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","",,,"",,,1.00,"C",0.00,,1.00,300.00,,,,,,
2017-12-18,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2040",41.00,1.00,"2144",29.00,1.00,0.00,"",0.00,47.00,1.00,300.00,7.00,0.00,0.00,0.00,22.00,
2017-12-18,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","",,,"",,,1.00,"C",0.00,,1.00,300.00,,,,,,
2017-12-18,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1538",130.00,1.00,"1643",123.00,1.00,0.00,"",0.00,50.00,1.00,300.00,123.00,0.00,0.00,0.00,0.00,
2017-12-18,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1721",121.00,1.00,"1825",101.00,1.00,0.00,"",0.00,51.00,1.00,300.00,3.00,0.00,0.00,0.00,98.00,
2017-12-19,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2102",63.00,1.00,"2206",51.00,1.00,0.00,"",0.00,48.00,1.00,300.00,12.00,0.00,0.00,0.00,39.00,
2017-12-19,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1727",682.00,1.00,"1931",727.00,1.00,0.00,"",0.00,55.00,1.00,300.00,682.00,0.00,45.00,0.00,0.00,
2017-12-19,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1326",0.00,0.00,"1431",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-12-19,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1544",24.00,1.00,"1715",31.00,1.00,0.00,"",0.00,54.00,1.00,300.00,24.00,0.00,7.00,0.00,0.00,
2017-12-20,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0617",12.00,0.00,"0749",25.00,1.00,0.00,"",0.00,52.00,1.00,300.00,12.00,0.00,13.00,0.00,0.00,
2017-12-20,19790,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1325",0.00,0.00,"1434",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-12-20,19790,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1539",19.00,1.00,"1658",14.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2017-12-21,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1104",0.00,0.00,"1225",0.00,0.00,0.00,"",0.00,56.00,1.00,300.00,,,,,,
2017-12-21,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1253",0.00,0.00,"1422",3.00,0.00,0.00,"",0.00,66.00,1.00,300.00,,,,,,
2017-12-21,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1351",6.00,0.00,"1455",0.00,0.00,0.00,"",0.00,43.00,1.00,300.00,,,,,,
2017-12-21,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1527",0.00,0.00,"1641",0.00,0.00,0.00,"",0.00,56.00,1.00,300.00,,,,,,
2017-12-21,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1752",3.00,0.00,"1900",0.00,0.00,0.00,"",0.00,42.00,1.00,300.00,,,,,,
2017-12-21,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1936",0.00,0.00,"2107",0.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
2017-12-22,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1338",0.00,0.00,"1446",0.00,0.00,0.00,"",0.00,44.00,1.00,300.00,,,,,,
2017-12-22,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1532",0.00,0.00,"1701",0.00,0.00,0.00,"",0.00,58.00,1.00,300.00,,,,,,
2017-12-22,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1746",0.00,0.00,"1901",0.00,0.00,0.00,"",0.00,42.00,1.00,300.00,,,,,,
2017-12-22,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1939",0.00,0.00,"2117",7.00,0.00,0.00,"",0.00,56.00,1.00,300.00,,,,,,
2017-12-22,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1117",9.00,0.00,"1222",0.00,0.00,0.00,"",0.00,44.00,1.00,300.00,,,,,,
2017-12-22,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1247",0.00,0.00,"1413",0.00,0.00,0.00,"",0.00,62.00,1.00,300.00,,,,,,
2017-12-23,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1121",13.00,0.00,"1245",17.00,1.00,0.00,"",0.00,56.00,1.00,300.00,0.00,0.00,4.00,0.00,13.00,
2017-12-23,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1306",13.00,0.00,"1432",13.00,0.00,0.00,"",0.00,61.00,1.00,300.00,,,,,,
2017-12-23,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1345",0.00,0.00,"1504",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-12-23,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1536",0.00,0.00,"1701",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2017-12-23,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1748",0.00,0.00,"1905",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-12-23,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1934",0.00,0.00,"2055",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-12-24,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1355",10.00,0.00,"1502",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-12-24,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1537",0.00,0.00,"1649",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-12-25,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0815",0.00,0.00,"0923",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-12-25,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1007",2.00,0.00,"1124",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2017-12-25,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1339",0.00,0.00,"1446",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-12-25,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1529",0.00,0.00,"1644",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-12-26,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1341",0.00,0.00,"1448",0.00,0.00,0.00,"",0.00,42.00,1.00,300.00,,,,,,
2017-12-26,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1530",0.00,0.00,"1644",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2017-12-26,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1745",0.00,0.00,"1847",0.00,0.00,0.00,"",0.00,43.00,1.00,300.00,,,,,,
2017-12-26,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1933",0.00,0.00,"2052",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2017-12-26,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1104",0.00,0.00,"1210",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2017-12-26,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1557",184.00,1.00,"1710",171.00,1.00,0.00,"",0.00,57.00,1.00,300.00,171.00,0.00,0.00,0.00,0.00,
2017-12-27,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1148",40.00,1.00,"1257",29.00,1.00,0.00,"",0.00,50.00,1.00,300.00,0.00,29.00,0.00,0.00,0.00,
2017-12-27,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1327",34.00,1.00,"1452",33.00,1.00,0.00,"",0.00,53.00,1.00,300.00,0.00,0.00,4.00,0.00,29.00,
2017-12-27,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1339",0.00,0.00,"1443",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-12-27,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1530",0.00,0.00,"1634",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-27,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1834",45.00,1.00,"1934",24.00,1.00,0.00,"",0.00,44.00,1.00,300.00,0.00,0.00,0.00,0.00,24.00,
2017-12-27,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","2005",20.00,1.00,"2109",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2017-12-28,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1419",34.00,1.00,"1527",22.00,1.00,0.00,"",0.00,51.00,1.00,300.00,0.00,0.00,0.00,0.00,22.00,
2017-12-28,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1556",16.00,1.00,"1704",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-12-28,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1757",8.00,0.00,"1907",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2017-12-28,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1939",0.00,0.00,"2100",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-12-28,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1123",15.00,1.00,"1234",6.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-28,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1259",6.00,0.00,"1421",2.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2017-12-29,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1101",0.00,0.00,"1211",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-12-29,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1247",0.00,0.00,"1407",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-12-29,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1411",26.00,1.00,"1515",10.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-12-29,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1545",5.00,0.00,"1659",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-12-29,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1822",33.00,1.00,"1934",24.00,1.00,0.00,"",0.00,48.00,1.00,300.00,24.00,0.00,0.00,0.00,0.00,
2017-12-29,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","2001",16.00,1.00,"2113",3.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-12-30,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1349",4.00,0.00,"1448",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2017-12-30,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1535",0.00,0.00,"1645",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2017-12-30,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1926",97.00,1.00,"2042",92.00,1.00,0.00,"",0.00,48.00,1.00,300.00,80.00,0.00,0.00,0.00,12.00,
2017-12-30,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","2105",80.00,1.00,"2222",72.00,1.00,0.00,"",0.00,51.00,1.00,300.00,0.00,0.00,0.00,0.00,72.00,
2017-12-30,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1103",0.00,0.00,"1224",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2017-12-30,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1249",0.00,0.00,"1354",0.00,0.00,0.00,"",0.00,51.00,1.00,300.00,,,,,,
2017-12-31,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1339",0.00,0.00,"1445",0.00,0.00,0.00,"",0.00,49.00,1.00,300.00,,,,,,
2017-12-31,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1527",0.00,0.00,"1648",0.00,0.00,0.00,"",0.00,60.00,1.00,300.00,,,,,,
2018-01-01,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1424",39.00,1.00,"1524",19.00,1.00,0.00,"",0.00,46.00,1.00,300.00,0.00,0.00,0.00,0.00,19.00,
2018-01-01,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1557",17.00,1.00,"1704",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2018-01-01,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","",,,"",,,1.00,"A",0.00,,1.00,294.00,,,,,,
2018-01-01,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","1356",0.00,0.00,"1516",6.00,0.00,0.00,"",0.00,52.00,1.00,294.00,,,,,,
2018-01-01,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","2318",88.00,1.00,"0027",80.00,1.00,0.00,"",0.00,48.00,1.00,294.00,80.00,0.00,0.00,0.00,0.00,
2018-01-01,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1220",35.00,1.00,"1348",32.00,1.00,0.00,"",0.00,67.00,1.00,388.00,32.00,0.00,0.00,0.00,0.00,
2018-01-01,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1423",37.00,1.00,"1549",31.00,1.00,0.00,"",0.00,61.00,1.00,388.00,4.00,0.00,0.00,0.00,27.00,
2018-01-01,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","2225",0.00,0.00,"2343",0.00,0.00,0.00,"",0.00,65.00,1.00,388.00,,,,,,
2018-01-01,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","",,,"",,,1.00,"A",0.00,,1.00,388.00,,,,,,
2018-01-01,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","",,,"",,,1.00,"A",0.00,,1.00,388.00,,,,,,
2018-01-01,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","0614",0.00,0.00,"0729",0.00,0.00,0.00,"",0.00,59.00,1.00,388.00,,,,,,
2018-01-01,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1125",25.00,1.00,"1238",3.00,0.00,0.00,"",0.00,59.00,1.00,388.00,,,,,,
2018-01-01,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","0928",18.00,1.00,"1056",25.00,1.00,0.00,"",0.00,66.00,1.00,388.00,4.00,0.00,7.00,0.00,14.00,
2018-01-01,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0815",0.00,0.00,"0926",0.00,0.00,0.00,"",0.00,50.00,1.00,300.00,,,,,,
2018-01-01,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0955",0.00,0.00,"1224",54.00,1.00,0.00,"",0.00,51.00,1.00,300.00,0.00,0.00,54.00,0.00,0.00,
2018-01-01,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2210",0.00,0.00,"2320",0.00,0.00,0.00,"",0.00,45.00,1.00,300.00,,,,,,
2018-01-01,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0549",0.00,0.00,"0703",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2018-01-01,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1552",0.00,0.00,"1656",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2018-01-01,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1752",0.00,0.00,"1911",0.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2018-01-02,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","0814",0.00,0.00,"0921",0.00,0.00,0.00,"",0.00,46.00,1.00,300.00,,,,,,
2018-01-02,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0956",0.00,0.00,"1112",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2018-01-02,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","2226",0.00,0.00,"2338",0.00,0.00,0.00,"",0.00,48.00,1.00,300.00,,,,,,
2018-01-02,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","0554",0.00,0.00,"0713",0.00,0.00,0.00,"",0.00,54.00,1.00,300.00,,,,,,
2018-01-02,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1555",0.00,0.00,"1701",0.00,0.00,0.00,"",0.00,44.00,1.00,300.00,,,,,,
2018-01-02,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1735",0.00,0.00,"1905",0.00,0.00,0.00,"",0.00,55.00,1.00,300.00,,,,,,
2018-01-02,20363,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1052",0.00,0.00,"1155",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2018-01-02,20363,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1243",0.00,0.00,"1408",0.00,0.00,0.00,"",0.00,53.00,1.00,300.00,,,,,,
2018-01-02,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","2015",0.00,0.00,"2138",0.00,0.00,0.00,"",0.00,62.00,1.00,388.00,,,,,,
2018-01-02,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","1647",51.00,1.00,"1830",73.00,1.00,0.00,"",0.00,73.00,1.00,388.00,21.00,0.00,22.00,0.00,30.00,
2018-01-02,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1859",74.00,1.00,"2039",78.00,1.00,0.00,"",0.00,66.00,1.00,388.00,4.00,0.00,4.00,0.00,70.00,
2018-01-02,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","0519",0.00,0.00,"0639",0.00,0.00,0.00,"",0.00,62.00,1.00,388.00,,,,,,
2018-01-02,20397,"GNV","Gainesville, FL","FL","CLT","Charlotte, NC","NC","1113",13.00,0.00,"1246",11.00,0.00,0.00,"",0.00,67.00,1.00,388.00,,,,,,
2018-01-02,20397,"CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL","0914",4.00,0.00,"1043",12.00,0.00,0.00,"",0.00,66.00,1.00,388.00,,,,,,
2018-01-02,20304,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1337",0.00,0.00,"1447",0.00,0.00,0.00,"",0.00,47.00,1.00,300.00,,,,,,
2018-01-02,20304,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1530",0.00,0.00,"1654",0.00,0.00,0.00,"",0.00,57.00,1.00,300.00,,,,,,
2018-01-02,20366,"ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL","1757",8.00,0.00,"1906",0.00,0.00,0.00,"",0.00,42.00,1.00,300.00,,,,,,
2018-01-02,20366,"GNV","Gainesville, FL","FL","ATL","Atlanta, GA","GA","1939",0.00,0.00,"2116",6.00,0.00,0.00,"",0.00,52.00,1.00,300.00,,,,,,
2018-01-02,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","1603",28.00,1.00,"1710",25.00,1.00,0.00,"",0.00,54.00,1.00,294.00,7.00,0.00,0.00,0.00,18.00,
2018-01-02,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","1412",13.00,0.00,"1530",20.00,1.00,0.00,"",0.00,53.00,1.00,294.00,3.00,0.00,7.00,0.00,10.00,
2018-01-02,20398,"MIA","Miami, FL","FL","GNV","Gainesville, FL","FL","2148",0.00,0.00,"2310",3.00,0.00,0.00,"",0.00,53.00,1.00,294.00,,,,,,
2018-01-02,20398,"GNV","Gainesville, FL","FL","MIA","Miami, FL","FL","0619",0.00,0.00,"0750",19.00,1.00,0.00,"",0.00,65.00,1.00,294.00,0.00,0.00,19.00,0.00,0.00,
